"season","tea_kind","code","replication","polyphenol","FAA","Theanine","caffeine","Gallic_Acid","Catechin","GC","EGC","EC","EGCG","GCG","ECG","total_catechins","sample_label"
"第一水","black tea","DP","2",35.5338174290173,15.4458945317008,3.99838688929758,14.3737816185897,2.47906396233974,0.459907783854167,2.29060210436699,3.07135054607372,1.13156346474359,6.55475305929487,1.34152714763622,2.67927302123397,17.5289771272035,2
"第一水","black tea","DP","1",33.4699976988518,15.061316593034,4.21514198694436,13.6559172307231,2.11443462245306,0.40110443747503,2.01848377546944,2.63270479264882,0.936802211745905,6.28014308270076,1.393335529165,2.19591873711546,15.8584925663204,3
"第一水","black tea","DP","2",33.0949772796506,15.5532711604979,4.15164057434417,13.5123155087859,2.11181852236422,0.398239914936102,1.9705851158147,2.58278700638978,1.0555126485623,6.36939998083067,1.33991406210064,2.40753558626198,16.1239743148962,3
"第一水","black tea","T12","1",38.2827263769311,19.0314416961693,4.94154361909154,13.9796713483819,2.41478580103875,0.457375721134638,2.12147316320416,2.84920100918897,1.19216411985617,6.47230836276468,1.41321729764283,2.56796737594886,17.0737070497403,1
"第一水","black tea","T12","2",39.7575594243566,19.258645482358,5.25375026446696,14.5646499840319,2.5029950738523,1.1973647748503,2.13158260179641,2.57331604830339,1.24215111536926,6.55702725429142,1.4379054255489,2.62991933852295,17.7692665586826,1
"第一水","black tea","T12","1",38.2456324804898,18.1769054642406,4.66822452013646,13.8032651853259,2.21217150739704,0.81668318592563,1.97989950019992,2.6800942495002,0.961931646541384,6.43880695881647,1.6921623642543,2.44988610955618,17.0194640147941,2
"第一水","black tea","T12","2",36.7247898909994,18.2044041518235,4.71807249015349,14.6684629908147,2.1299207428115,1.3844070788738,3.16627221046326,3.33583038059105,2.07992916613418,6.12324927635783,1.59461384025559,2.38671432348243,20.0710162761581,2
"第一水","black tea","T12","1",36.0098179796707,18.9214862993075,5.14541680172666,13.6778741735917,2.1960856931682,0.912426244306832,2.16241068318018,2.70191843987215,1.07527498521774,6.33623357251298,1.50313146344387,2.54468767319217,17.2360830617259,3
"第一水","black tea","T12","2",36.3326232170722,19.8723896962568,5.03649679013915,13.7265340694556,2.1911660928743,0.948000740792634,2.1550154663731,2.73423380264211,1.10549002401922,6.38373939951962,1.54548011509207,2.56104238350681,17.4330019319456,3
"第二水","fresh leaves","DP","1",125.551433964062,14.7014525120016,5.52453734980743,44.4713940212,0.700789296,3.302622028,16.8240565596,51.8896927216,19.661929964,99.8190647764,8.956458416,19.0094251284,219.463249594,1
"第二水","fresh leaves","DP","2",125.84258695942,15.6183175266009,5.92100651979021,44.7074454170995,0.709776042748701,3.38571009588494,17.1290216735917,52.5431233863364,20.0262021654015,102.843358059529,9.35442622453056,19.6181418226129,224.899983427886,1
"第二水","fresh leaves","DP","1",121.876339596988,15.7247088661976,5.46621960017283,47.1527249667335,0.788721434869739,3.01806173146293,16.755009747495,51.5547954420842,18.6282659719439,98.6762384140281,8.85926037675351,18.6915003146293,216.183131998397,2
"第二水","fresh leaves","DP","2",123.988768930916,14.8737587007756,6.69736873566914,47.0663311736,0.778515132,3.054689868,16.7042856604,52.093717184,18.779465836,100.9566315408,9.023710816,19.0760738948,219.6885748,2
"第二水","fresh leaves","DP","1",131.308328644213,14.5500716696463,5.32845597344147,46.0763676013595,0.769664052379048,3.41893486205518,17.3800979492203,53.7760400287885,20.3140253658537,103.570564452619,9.34163640943623,20.2574272291084,228.058726297081,3
"第二水","fresh leaves","DP","2",129.020294939339,13.9739063981011,5.16442031392571,44.7870764786085,0.749667165133946,3.22937576169532,16.9052964602159,52.0447604878049,19.598800239904,99.897547654938,8.85720447820872,19.5951982562975,220.128183339064,3
"第二水","fresh leaves","FS","1",134.065063405976,18.0100478607379,7.66048394641781,44.2438809345048,0.725165581070288,3.70837976837061,15.6221740351438,37.8359601453674,18.7597130271566,116.634167073882,11.4694491773163,28.9164428570288,232.946286084265,1
"第二水","fresh leaves","FS","2",125.147423602942,16.9619642338688,7.58919655467451,44.3485977341873,0.716656569255404,3.64967145316253,15.3946238390713,37.5924528038431,18.6193674819856,117.390919476781,11.252097173739,29.1228193178543,233.021951546437,1
"第二水","fresh leaves","FS","1",143.665721405332,18.5454559732409,8.37438234201545,48.8255106110444,0.785094111644658,3.60893382553021,15.6470467863145,36.6946272060824,17.7894436134454,120.854237319328,12.3215751980792,30.5121930964386,237.428057045218,2
"第二水","fresh leaves","FS","2",130.849677950804,19.2679487436316,8.62108016225711,48.9528422672793,0.777885527367159,3.46143321214543,15.2548107271274,36.014206544147,17.6285152377147,118.215129924491,11.6937883579704,29.7148285429485,231.982712546544,2
"第二水","fresh leaves","FS","1",133.41464549469,19.1299835950587,8.86031038965409,46.038245318,0.780677804,3.855192468,15.7403423068,36.3516949584,18.726933364,119.2039920308,12.424582832,30.6939405308,236.9966784908,3
"第二水","fresh leaves","FS","2",137.010070766651,17.9755141364432,8.32294327119891,46.8710463264,0.776930834,3.833223972,15.755048188,36.7775392608,18.850471352,121.7813867632,12.284657256,31.3797289664,240.6620557584,3
"第二水","fresh leaves","T12","1",114.063763295069,16.5887765425495,6.36505671264856,40.5546048052,1.138060882,2.148690408,14.7248744952,43.3620800896,14.821952304,90.6447856916,9.19170228,16.6418178308,191.5359030992,1
"第二水","fresh leaves","T12","2",111.798581952131,17.6885935532527,6.39346853354522,39.4558709331733,1.1007006422569,2.09469897158864,14.3599478467387,42.0478373077231,14.4935323169268,85.8507375042017,8.67131724689876,15.6566598039216,183.174730997999,1
"第二水","fresh leaves","T12","1",95.566252860644,19.4842080584118,7.61724564792175,41.6582027416,1.050671396,2.03893074,13.9620414816,39.7257471872,13.337632048,77.8940343524,8.397455312,13.8736646256,169.2295057468,2
"第二水","fresh leaves","T12","2",96.3632739392546,19.6200567174095,7.817471671714,40.4815010487026,1.00140891816367,1.36293018762475,12.6595744786427,37.3765577756487,11.9089602874251,75.1142979217565,7.67404000798403,13.4407736259481,159.53713428503,2
"第二水","fresh leaves","T12","1",105.688038242152,18.9212656837455,7.90089736849139,39.7761293669468,0.950880608243297,2.36038681472589,13.8142645686275,40.279637214886,14.7807840936375,84.4237586322529,9.25384356142457,15.6769264305722,180.589601316126,3
"第二水","fresh leaves","T12","2",105.619276387144,18.6532868572226,7.98109292826825,39.8586968392,0.95396064,2.357819116,14.0500346144,40.5250743312,14.891128496,84.2533425892,9.148216144,15.6353205024,180.8609357932,3
"第二水","fresh leaves","T18","1",137.372167470424,23.872004316969,12.74762674203,59.766909535014,0.629348227290916,6.96381847138856,32.3129316970788,43.846407982393,25.136682605042,86.4731938083233,10.6228225290116,29.0437851728691,234.399642266106,1
"第二水","fresh leaves","T18","2",140.352275950538,24.3005914590798,13.2005052999186,59.7996304048096,0.628488599198397,6.92783317034068,32.031799852505,43.8086211719439,25.1688165571142,88.1774255206413,10.9067023567134,29.8033790721443,236.824577701403,1
"第二水","fresh leaves","T18","1",155.449756403967,19.7632227025282,9.77057931351822,70.4449098540584,0.668860611755298,7.86450461015594,35.1133148732507,49.8636869796082,29.4777388684526,103.250028180328,12.2980218232707,37.2754960515794,275.142791386645,2
"第二水","fresh leaves","T18","2",148.582853987732,20.600138965706,9.73612244768827,70.1534225923262,0.664768892885692,7.76160924860112,35.1125586526779,49.2793534804157,29.1459468904876,102.169321351319,12.0022542126299,36.8266665683453,272.297710404476,2
"第二水","fresh leaves","T18","1",136.051712232445,21.9861930042846,10.786291663417,66.6899469575321,0.611697115384615,7.41918877003205,34.6871451370192,47.5128770336539,27.9146684695513,95.2203461694711,11.4051574839744,33.8430065392628,258.002389602965,3
"第二水","fresh leaves","T18","2",153.246210456434,21.5935040021796,10.3718044321452,67.5278579748503,0.61789624750499,7.60440331736527,35.2207694359281,47.9996166610779,28.4216604431138,97.5434266510978,11.8399613493014,34.7765349033932,263.406372761277,3
"第二水","fresh leaves","T8","1",136.918216612744,32.2898661680849,16.3962417253798,62.8475647785772,0.768800263788969,2.82501282973621,22.6023046223022,42.7133825563549,12.5449184652278,123.674960322542,11.2570745163869,22.6117999576339,238.229453270184,1
"第二水","fresh leaves","T8","2",123.918396933086,32.8095095265644,16.0986320653868,62.2724321494207,0.671396012784658,2.76855925689173,22.3540065301638,42.5011772065521,12.3583914662405,122.26276234159,11.4563838513783,22.2286460551338,235.92992670795,1
"第二水","fresh leaves","T8","1",149.897964954922,23.7689135057409,11.7533366460195,60.0059665582699,0.632209265118142,3.50593438926712,26.5011654044854,54.0049105822988,15.1984041970364,133.48519725871,12.4690411293552,24.6115374377253,269.776190398879,2
"第二水","fresh leaves","T8","2",151.790419346674,24.3530479627414,11.6089719957343,59.4471570192308,0.631985416666667,3.48589256810897,26.288861853766,49.8076459823718,15.1632987259615,133.682371302885,11.7644974198718,25.2246128433494,265.417180696314,2
"第二水","fresh leaves","T8","1",149.057303510354,27.1059435485652,13.016842944985,64.8879375666933,0.669864560702875,3.17672700878594,24.1749680567093,48.0944011022364,13.5554813897764,136.891190390575,12.3781258466454,25.3654209872204,263.636314781949,3
"第二水","fresh leaves","T8","2",128.378141793187,25.127633655056,12.8493580576129,65.3934939655862,0.68292849939976,3.19780236094438,24.1738202857143,48.1334555278111,13.575777715086,141.286700260504,12.8030707803121,26.6235280904362,269.794155020808,3
"第二水","black tea","DP","1",57.6010337636862,16.9592677036365,4.03923924394765,42.854825922524,2.98726498003195,2.64039521964856,19.8643742428115,16.3037223354633,4.40882542332268,2.16862487739617,2.42962872204473,3.76169363977636,51.5772644604633,1
"第二水","black tea","DP","2",57.8800995368228,16.9539930103552,4.05013357157138,43.0552995314629,2.97870977755511,2.69797735470942,19.9435644865731,16.4671125755511,4.44308929859719,2.43085332825651,2.46953463727455,4.05156859038076,52.5037002713427,1
"第二水","black tea","DP","1",51.6538650338375,14.9191135986303,3.46345450247438,41.1265792465973,2.92869166933547,2.34073472377902,19.2452078146517,13.2569679967974,3.64487510408327,0.516782490392314,2.32974919935949,2.89621888630905,44.2305362153723,2
"第二水","black tea","DP","2",53.5367182775874,15.2103559211445,3.54981107457088,41.5913463612335,2.97836238085703,2.36344325190228,19.5162319102924,13.6611728378054,3.75189582699239,0.736487169803764,2.40892721665999,3.04433153504205,45.4824897484982,2
"第二水","black tea","DP","1",49.6481330986783,15.5061167230878,3.59230718094898,41.8082645868957,2.65785572512984,2.18086941270475,19.2590283807431,13.1912468573712,3.40470884538554,-0.405156218138234,2.33796442668797,2.20206778745505,42.1707294922093,3
"第二水","black tea","DP","2",44.2612631785193,14.9024117271009,3.42655941974419,39.0662079236611,2.58304111310951,2.02644432853717,18.3695694788169,11.8670143996803,2.90340766986411,-1.02717842725819,2.3576967146283,1.80020511510791,38.2971592793765,3
"第二水","black tea","FS","1",60.3987249346899,22.7012493201777,6.73490276683808,22.3717062587859,3.08571869408946,1.88958267072684,12.5560409776358,7.17845875319489,2.6634703186901,8.86484140974441,1.28544257268371,5.67753339017572,40.1153700928514,1
"第二水","black tea","FS","2",57.6553959025126,22.7938514960147,6.7111630066701,22.0354948728,3.090109464,1.073603364,12.5388932928,7.0283016648,2.5617736604,8.7326754336,1.28149621,5.4567937304,38.673537356,1
"第二水","black tea","FS","1",46.0172337980163,23.5869432850615,6.92722858224046,20.0452625377849,2.69805659136345,0.97319349960016,11.4395989188325,6.11923920591763,2.22423388684526,7.92742532826869,1.19298111515394,4.40654380527789,34.283215759896,2
"第二水","black tea","FS","2",53.4633365862664,23.6623880201257,6.83373594285511,19.9161403088942,2.67928191706731,1.10700247215545,11.3253923205128,6.17885407091346,2.22641502003205,7.9124021073718,1.18316924519231,4.43430339623398,34.3675386324119,2
"第二水","black tea","FS","1",55.4189014106124,23.0321296002283,6.60185517331969,22.3675168046344,2.73832823012385,1.05426026028765,12.1264365864962,6.16156551058729,2.07278133759489,7.32807448102277,1.19162989532561,3.71259454095086,33.6473426122653,3
"第二水","black tea","FS","2",54.5000985601488,22.9713086504521,6.49808881694318,22.0185597002398,2.70079517985612,1.06305969724221,11.897003392486,6.00843021542766,2.03542143005596,7.31816335331735,1.20721945203837,3.75421118065548,33.283508721223,3
"第二水","green tea","T12","1",109.002087176412,24.4244978905155,6.58427162616845,22.0752230894569,0.633771591453674,1.33452632388179,8.52323134504792,22.0906921261981,8.41827635982428,57.1643480271565,5.96672732507987,10.9669887803514,114.46479028754,1
"第二水","green tea","T12","2",111.226794648193,22.7495619631758,5.97956891845514,21.941753992016,0.638175978043912,0.988357838922156,8.01163400239521,20.5730758638723,7.28086266986028,57.9623807121757,6.16449479720559,11.1745487061876,112.155354590619,1
"第二水","green tea","T12","1",102.785346501719,24.6331871894464,7.63347234645802,22.2684571651339,0.594177171131547,1.05358511215514,8.2966937385046,20.551153022391,7.60099285445822,57.2935371115554,6.12321187964814,11.1029321667333,112.022105885446,2
"第二水","green tea","T12","2",143.48331654342,25.1590965451382,7.31076955830955,23.0551311484594,0.616564369747899,1.26660658143257,8.55502735814325,21.2758403861545,8.40785707883153,60.9065731396559,6.27155182753101,11.8863518471389,118.569808218888,2
"第二水","green tea","T12","1",114.893618057005,20.201906344428,6.3140806556281,22.3809306656013,0.597542137435078,1.31593505553336,8.55734664322813,20.480306222533,8.35040024730324,62.489970795845,6.56656281262485,12.336361756692,120.09688353376,3
"第二水","green tea","T12","2",112.009451893925,20.0655681995568,6.37265880690298,22.6730117800399,0.595316976047904,1.28195724570858,8.57563140598802,20.6534901153693,8.25163432774451,61.6759302459082,6.34250123113772,12.087124362475,118.868268934331,3
"第二水","black tea","T18","1",65.7770676715266,23.5287798362876,8.37635167225594,30.9415476502601,2.8232181452581,0.594425950180072,26.8672436430572,8.00927208363345,1.79564078751501,7.18351342537015,2.89582414085634,5.61713367186875,52.963053702481,1
"第二水","black tea","T18","2",65.257554837588,23.6650496543211,8.17626853789531,30.1284398104208,2.79366851102204,0.598644943286573,26.4809623054108,7.91159631062124,1.77216353186373,7.13261999358718,2.85168962845691,4.72226929619239,51.4699460094188,1
"第二水","black tea","T18","1",61.3901019293468,24.8024291283076,8.71718757435296,29.2040551435426,2.76607793482607,0.800241917832867,25.973597722511,5.987245732507,1.80691167612955,7.21237493082767,2.70934767852859,3.61133587205118,48.1010555303878,2
"第二水","black tea","T18","2",63.109513366287,24.6510793976594,8.76916495204743,29.1946981398881,2.74943787370104,0.817938679656275,26.1428948585132,6.78626930215827,1.8361519432454,7.21737025819345,2.77907122741807,5.56961544444444,51.1493117136291,2
"第二水","black tea","T18","1",64.3879899294446,23.6771578984046,8.18721137257143,30.620811921875,2.80158063902244,0.792882283653846,26.8519016730769,6.09315480328526,1.79592270232372,7.19385388541667,2.84678712660256,5.62170768108974,51.1962101554487,3
"第二水","black tea","T18","2",67.2728871167663,23.4209793486898,8.18004454423461,30.8555943269461,2.84117231736527,0.819125876846308,27.0990371289421,6.11209886786427,1.86102072335329,7.29188276087825,2.94287744790419,4.96032638043912,51.0863691862275,3
"第二水","green tea","T8","1",155.60009816435,25.7912070120491,12.3809348536621,68.8297137290168,0.717081466826539,3.84050547961631,30.220623422462,46.8562245739408,15.6399483852918,137.303517141087,14.7373493205436,25.8626758649081,274.46084418785,1
"第二水","green tea","T8","2",133.545226507503,24.9969187748442,10.2656937760726,67.2755519524381,0.702802282174261,3.5421225059952,29.2419884220624,45.8792965659473,14.5228309192646,134.482401778977,13.8797872821743,25.0589261778577,266.607353652278,1
"第二水","green tea","T8","1",150.012051199164,23.6198282693076,9.48463794267129,64.1125745636,0.60943626,3.4346734,29.556871484,47.413152592,14.433174344,133.6153357808,13.794178528,24.044640014,266.2920261428,2
"第二水","green tea","T8","2",115.72942710601,23.5988767348091,10.3415733313238,64.1458874411058,0.618713701923077,3.51442501201923,29.6431485300481,47.5397108108974,14.6676996955128,129.369450026442,13.4811154487179,23.0899234026442,261.305472926282,2
"第二水","green tea","T8","1",148.507875825262,22.4774136851917,8.46815825515468,66.1283448561699,0.623978525641026,3.48684549278846,30.0285318229167,48.0998564246795,14.6261281610577,131.486405749199,13.5232258733974,23.4747845985577,264.725778122596,3
"第二水","green tea","T8","2",144.227436904492,22.4283256424495,8.76081306449221,65.3006858103792,0.618852590818363,3.64136535329341,29.8008990902196,47.7792917285429,15.3246591616766,131.379107721756,13.8594102914172,23.9365874858283,265.721320832735,3
"第三水","fresh leaves","DP","1",92.43,21.33,9.79,19.55,0.56,1.76,9.09,21.67,8.96,41.01,3.39,7.9,93.78,1
"第三水","fresh leaves","DP","2",89.95,20.91,9.65,19.04,0.55,1.68,8.95,20.79,8.59,39.9,3.11,7.78,90.81,1
"第三水","fresh leaves","DP","1",93.86,17.67,7.53,20.55,0.52,1.6,9.04,22.13,8.68,44.87,3.5,8.48,98.3,2
"第三水","fresh leaves","DP","2",97.53,17.63,7.47,20.29,0.51,1.55,8.73,21.77,8.55,45.16,3.51,8.72,97.98,2
"第三水","fresh leaves","DP","1",96.62,21.21,10.03,20.94,0.5,1.67,9.02,21.6,8.89,44.2,3.59,8.68,97.65,3
"第三水","fresh leaves","DP","2",94.39,20.92,9.68,20.95,0.5,1.64,9.12,21.5,8.74,43.59,3.6,8.48,96.67,3
"第三水","fresh leaves","FS","1",101.6,20.04,9.32,19.66,0.55,1.47,7.87,15.64,7.26,48.58,4.37,11.54,96.73,1
"第三水","fresh leaves","FS","2",100.67,20.76,9.3,19.55,0.54,1.47,7.76,15.54,7.23,49.01,4.29,11.54,96.84,1
"第三水","fresh leaves","FS","1",92.99,19.41,9.16,18.1,0.49,1.58,7.59,15.61,7.31,49.99,4.48,11.77,98.32,2
"第三水","fresh leaves","FS","2",99.87,19.82,8.37,18.32,0.48,1.38,7.4,15.53,6.92,50.24,4.17,11.58,97.22,2
"第三水","fresh leaves","FS","1",91.41,20.09,11.76,17.55,0.52,1.84,7.68,14.76,7.63,45.89,4.01,10.65,92.46,3
"第三水","fresh leaves","FS","2",86.22,25.31,12.28,16.75,0.51,1.64,7.26,13.91,6.98,35.03,2.58,6.66,74.06,3
"第三水","fresh leaves","T12","1",93.08,26.06,10.05,28.81,1.22,1.14,7.69,16.79,5.25,30.44,3.25,6.62,71.2,1
"第三水","fresh leaves","T12","2",91.6,27.6,10.39,28.26,1.18,1.22,7.65,16.22,5.43,30.06,3.37,6.67,70.63,1
"第三水","fresh leaves","T12","1",91,24.72,8.61,30.14,1.34,1.22,7.72,17.74,5.64,30.02,2.84,6.33,71.5,2
"第三水","fresh leaves","T12","2",90.32,24.76,8.71,29.27,1.31,1.16,7.56,17.35,5.4,28.82,2.74,5.97,68.99,2
"第三水","fresh leaves","T12","1",81.34,26.86,10.15,27.7,1.15,0.64,7.5,12.45,4.5,24.3,2.24,5.32,56.95,3
"第三水","fresh leaves","T12","2",84.5,27.99,10.26,27.33,1.12,0.64,7.34,12.25,4.49,23.32,2.15,5.09,55.28,3
"第三水","fresh leaves","T8","1",113.22,27.79,17.92,25.93,0.57,2.06,14.5,23.83,5.81,46.1,4.02,8.78,105.09,1
"第三水","fresh leaves","T8","2",113.45,30.19,19.04,26.73,0.66,2.07,14.82,24.51,5.95,48.45,4.22,9.21,109.23,1
"第三水","fresh leaves","T8","1",119.1,18.74,14.07,26.32,0.54,2.23,15.53,26.7,6.35,50.66,4.04,9.58,115.1,2
"第三水","fresh leaves","T8","2",117.83,24.18,14.19,26.18,0.52,2.05,15.38,26.32,5.96,49.67,3.68,9.22,112.28,2
"第三水","fresh leaves","T8","1",119.45,23.15,17.11,29.94,0.61,2.1,15.04,25.4,6.05,53.07,4.17,9.82,115.64,3
"第三水","fresh leaves","T8","2",120.42,29.74,17.61,30.19,0.61,2.01,14.98,25.5,5.89,53.36,3.99,9.79,115.51,3
"第三水","fresh leaves","T18","1",119.06,33.7,20.19,40.19,0.78,3.01,14.91,22.49,8.34,46.68,5.29,10.82,111.55,1
"第三水","fresh leaves","T18","2",112.53,30.74,20.17,37.58,0.75,2.88,14.28,21.18,7.85,42.13,4.74,9.67,102.73,1
"第三水","fresh leaves","T18","1",130.59,27.13,16.43,43.94,0.67,2.86,15.35,23.85,8.06,48.73,4.86,11.31,115.02,2
"第三水","fresh leaves","T18","2",104.27,26.29,14.44,40.61,0.62,2.66,14.21,21.64,7.46,42.25,4.06,9.8,102.08,2
"第三水","fresh leaves","T18","1",126.8,27.91,16.87,44.63,0.75,3.05,15.5,23.65,8.5,48.26,5.14,11.36,115.46,3
"第三水","fresh leaves","T18","2",121.94,29.32,16.5,43.65,0.73,3.01,15.02,23.22,8.35,46.26,5.06,10.8,111.73,3
"第三水","green tea","DP","1",116.29,19.41,5.94,27.47,0.29,1.88,11.57,28.35,6.98,46.04,4.34,7.45,106.59,1
"第三水","green tea","DP","2",113.91,18.47,5.77,27.06,0.28,1.8,11.29,27.79,6.83,45.47,4.25,7.38,104.8,1
"第三水","green tea","DP","1",115.2,24.36,8.27,28.44,0.57,2.19,12.17,25.78,7.35,44.45,4.4,7.71,104.05,2
"第三水","green tea","DP","2",104.88,23.14,8,28.01,0.55,2.09,11.89,25.73,7.12,39.93,3.96,6.86,97.58,2
"第三水","green tea","DP","1",103.45,22.42,6.92,27.59,0.58,1.86,11.23,25.27,6.6,42.39,4.13,7.25,98.73,3
"第三水","green tea","DP","2",110.52,23.32,7.02,27.68,0.59,1.89,11.36,25.11,6.65,43.58,4.13,7.45,100.18,3
"第三水","black tea","FS","1",46.44,24.93,7.9,25.04,2.64,1.24,14.87,6.16,1.27,4.43,0.9,2.15,31.02,1
"第三水","black tea","FS","2",43.96,25.12,8.09,24.74,2.45,1.2,16.5,4.95,1.01,4.09,0.98,1.74,30.47,1
"第三水","black tea","FS","1",44.29,25.7,7.21,24.74,2.52,1.23,15.48,5.69,1.17,4.29,0.89,1.94,30.7,2
"第三水","black tea","FS","2",44.29,26.23,7.15,23.95,2.52,1.18,15.12,5.33,1.06,4.2,0.96,1.89,29.74,2
"第三水","black tea","FS","1",43.18,25.19,8.08,25.22,2.5,1.14,16.84,5.13,1.01,4.1,0.88,1.91,31,3
"第三水","black tea","FS","2",43.83,26.82,8.14,25.06,2.64,1.2,14.86,6.28,1.3,4.42,0.91,1.88,30.84,3
"第三水","green tea","T12","1",102.88,31.01,9.46,30.74,0.64,1.37,9.5,18.7,6.02,35.31,3.87,6.87,81.64,1
"第三水","green tea","T12","2",99.84,29.87,9.06,30.61,0.65,1.39,9.5,18.48,6.03,36.88,4.2,7.44,83.92,1
"第三水","green tea","T12","1",98.2,32.2,8.91,31.28,0.23,1.34,9.16,18.51,5.97,38.55,4.76,7.64,85.93,2
"第三水","green tea","T12","2",96.38,31.61,9.61,30.77,0.6,1.36,9.21,18.39,6,37.89,4.74,7.52,85.12,2
"第三水","green tea","T12","1",93.97,32,10.1,28.22,0.58,1.32,9.02,17.63,5.86,34.83,4.31,7.24,80.21,3
"第三水","green tea","T12","2",94.93,31.14,9.85,28.14,0.58,1.27,8.8,17.63,5.73,34.84,4.32,7.22,79.8,3
"第三水","black tea","T8","1",61.95,24.55,11.96,27.1,3.45,0.83,22,9.73,3.06,6.55,2.29,2.79,47.26,1
"第三水","black tea","T8","2",62.67,25.12,12.01,27.68,3.47,0.87,22.33,10.27,3.27,6.82,2.38,2.94,48.89,1
"第三水","black tea","T8","1",59.97,23.52,9.34,26.84,3.51,0.8,23.35,9.19,2.94,7.19,2.09,2.94,48.51,2
"第三水","black tea","T8","2",61.22,23.57,9.29,26.19,3.42,0.77,22.94,8.97,2.78,7.07,2.06,2.92,47.52,2
"第三水","black tea","T8","1",61.1,22.07,8.83,27.85,3.69,0.81,21.73,9.39,2.97,7.17,2.17,2.96,47.21,3
"第三水","black tea","T8","2",61.72,22.52,8.79,27.18,3.64,0.77,21.77,8.91,2.94,7.19,2.19,2.95,46.72,3
"第三水","black tea","T18","1",62.25,31.02,11.15,42.96,3.52,1.84,29.34,7.72,2.42,6.22,2.24,2.69,52.46,1
"第三水","black tea","T18","2",56.78,30.22,11.68,41.31,3.46,1.65,28.42,6.48,2.04,5.78,1.92,2.99,49.28,1
